id,id_tiempo,id_territorio,id_tipo_delito,coneguts,resolts,detencions
208728,152,34,31,29,27,0
208729,152,34,32,1,2,0
208730,152,34,14,4,3,3
208731,152,34,53,1,0,0
208732,152,35,1,3,0,0
208733,152,35,2,2,1,1
208734,152,35,42,1,1,1
208735,152,35,17,91,80,32
208736,152,35,18,3,2,1
208737,152,35,19,17,12,0
208738,152,35,3,143,18,2
208739,152,35,47,1,0,0
208740,152,35,4,229,36,5
208741,152,35,20,596,130,19
208742,152,35,48,29,26,0
208743,152,35,49,4,3,1
208744,152,35,21,113,12,16
208745,152,35,22,140,11,13
208746,152,35,23,126,33,21
208747,152,35,24,33,12,2
208748,152,35,6,11,10,8
208749,152,35,26,27,26,26
208750,152,35,9,4,1,0
208751,152,35,10,31,33,11
208752,152,35,44,10,9,1
208753,152,35,28,1,1,0
208754,152,35,29,8,8,5
208755,152,35,96,0,1,0
208756,152,35,39,1,2,1
208757,152,35,30,8,8,0
208758,152,35,31,19,22,0
208759,152,35,33,3,3,0
208760,152,35,14,16,18,18
208761,152,35,45,1,1,6
208762,152,35,86,1,0,0
208763,152,35,70,1,1,0
208764,152,36,1,1,0,0
208765,152,36,2,2,1,1
208766,152,36,17,27,25,11
208767,152,36,18,2,2,0
208768,152,36,19,11,4,0
208769,152,36,3,48,4,0
208770,152,36,47,1,1,0
208771,152,36,4,25,5,0
208772,152,36,20,485,76,28
208773,152,36,48,2,0,0
208774,152,36,49,1,0,0
208775,152,36,21,13,1,1
208776,152,36,22,38,4,3
208777,152,36,23,12,3,6
208778,152,36,24,4,1,0
208779,152,36,6,3,4,0
208780,152,36,26,2,2,2
208781,152,36,9,2,2,0
208782,152,36,10,16,14,2
208783,152,36,44,2,1,0
208784,152,36,28,1,1,1
208785,152,36,30,5,3,0
208786,152,36,31,10,9,0
208787,152,36,14,2,1,6
208788,152,36,45,1,2,1
208789,152,36,53,1,1,0
208790,152,37,54,2,2,2
208791,152,37,1,1,1,0
208792,152,37,2,3,2,0
208793,152,37,46,1,0,0
208794,152,37,42,1,1,0
208795,152,37,17,20,18,5
208796,152,37,19,4,4,0
208797,152,37,3,47,5,0
208798,152,37,4,14,3,0
208799,152,37,20,86,20,3
208800,152,37,48,16,15,0
208801,152,37,21,29,2,1
208802,152,37,22,22,1,1
208803,152,37,23,5,5,0
208804,152,37,24,7,4,1
208805,152,37,43,3,0,0
208806,152,37,6,5,5,1
208807,152,37,26,4,4,4
208808,152,37,10,17,14,4
208809,152,37,44,5,4,0
208810,152,37,29,2,2,1
208811,152,37,12,1,1,0
208812,152,37,96,2,0,0
208813,152,37,39,1,1,0
208814,152,37,30,13,12,0
208815,152,37,31,7,6,0
208816,152,37,32,1,1,0
208817,152,37,33,2,2,0
208818,152,37,14,1,1,1
208819,152,37,70,1,1,0
208820,152,38,46,1,1,2
208821,152,38,17,31,32,11
208822,152,38,18,3,3,0
208823,152,38,19,6,5,0
208824,152,38,3,68,11,2
208825,152,38,47,2,0,0
208826,152,38,4,21,2,0
208827,152,38,20,141,11,2
208828,152,38,48,6,6,0
208829,152,38,21,37,1,4
208830,152,38,22,22,3,2
208831,152,38,23,36,6,2
208832,152,38,24,9,4,1
208833,152,38,6,1,1,1
208834,152,38,26,8,7,7
208835,152,38,10,5,3,0
208836,152,38,44,2,2,0
208837,152,38,28,1,1,0
208838,152,38,29,3,4,2
208839,152,38,30,5,5,0
208840,152,38,31,11,12,0
208841,152,38,33,1,1,0
208842,152,39,2,1,0,0
208843,152,39,46,1,0,0
208844,152,39,17,18,17,2
208845,152,39,19,2,2,0
208846,152,39,3,27,0,0
208847,152,39,47,1,1,0
208848,152,39,4,15,0,0
208849,152,39,20,98,24,1
208850,152,39,48,7,5,0
208851,152,39,21,28,6,0
208852,152,39,22,22,2,1
208853,152,39,23,9,2,1
208854,152,39,24,5,3,1
208855,152,39,6,4,3,1
208856,152,39,26,1,1,1
208857,152,39,10,1,1,0
208858,152,39,44,1,0,0
208859,152,39,29,2,2,1
208860,152,39,30,4,4,0
208861,152,39,31,9,8,0
208862,152,39,14,1,1,1
208863,152,40,1,4,1,1
208864,152,40,2,6,6,0
208865,152,40,17,73,61,12
208866,152,40,18,5,5,5
208867,152,40,19,3,4,0
208868,152,40,3,123,18,2
208869,152,40,47,2,0,0
208870,152,40,4,45,10,0
208871,152,40,60,3,2,0
208872,152,40,20,432,33,6
208873,152,40,48,8,6,1
208874,152,40,49,0,0,1
208875,152,40,21,91,11,15
208876,152,40,22,73,3,4
208877,152,40,23,41,17,19
208878,152,40,24,14,5,0
208879,152,40,43,1,1,0
208880,152,40,5,1,1,0
208881,152,40,6,11,11,5
208882,152,40,26,9,8,9
208883,152,40,57,0,1,3
208884,152,40,8,2,2,0
208885,152,40,80,0,1,0
208886,152,40,9,3,0,0
208887,152,40,103,1,1,0
208888,152,40,10,28,23,5
208889,152,40,44,3,4,0
208890,152,40,29,7,6,3
208891,152,40,39,1,1,0
208892,152,40,30,26,27,0
208893,152,40,31,22,21,1
208894,152,40,32,1,1,0
208895,152,40,33,6,6,0
208896,152,40,14,3,4,2
208897,152,40,45,2,2,1
208898,152,41,1,2,0,0
208899,152,41,2,6,2,0
208900,152,41,46,2,1,0
208901,152,41,17,51,35,10
208902,152,41,18,2,2,0
208903,152,41,19,2,1,0
208904,152,41,3,122,9,0
208905,152,41,4,52,9,6
208906,152,41,60,2,0,0
208907,152,41,20,313,35,10
208908,152,41,48,26,28,0
208909,152,41,49,2,2,0
208910,152,41,21,90,9,7
208911,152,41,22,129,3,3
208912,152,41,23,60,12,9
208913,152,41,24,26,7,0
208914,152,41,6,4,4,3
208915,152,41,26,4,5,4
208916,152,41,9,4,1,0
208917,152,41,103,1,0,0
208918,152,41,10,22,20,8
208919,152,41,44,2,1,0
208920,152,41,28,2,2,1
208921,152,41,29,4,4,2
208922,152,41,39,1,0,0
208923,152,41,30,12,11,1
208924,152,41,31,16,15,0
208925,152,41,33,1,1,0
208926,152,41,14,1,2,0
208927,152,42,2,2,2,0
208928,152,42,17,29,26,1
208929,152,42,18,1,1,0
208930,152,42,19,7,2,0
208931,152,42,3,62,5,0
208932,152,42,47,1,1,0
208933,152,42,4,29,6,1
208934,152,42,60,1,0,0
208935,152,42,20,148,17,1
208936,152,42,48,3,4,0
208937,152,42,21,49,11,8
208938,152,42,22,50,5,4
208939,152,42,23,27,4,4
208940,152,42,24,19,7,2
208941,152,42,36,2,2,1
208942,152,42,6,5,3,2
208943,152,42,26,2,1,1
208944,152,42,38,0,0,1
208945,152,42,9,1,0,0
208946,152,42,103,1,1,1
208947,152,42,10,14,13,3
208948,152,42,44,5,5,0
208949,152,42,29,4,4,1
208950,152,42,30,7,6,0
208951,152,42,31,15,15,0
208952,152,42,32,1,1,0
208953,152,42,33,1,1,0
208954,152,42,14,3,2,2
208955,152,43,54,1,1,1
208956,152,43,41,1,0,0
208957,152,43,1,1,1,0
208958,152,43,2,5,3,0
208959,152,43,42,1,2,0
208960,152,43,17,82,63,14
208961,152,43,18,4,4,1
208962,152,43,19,9,6,1
208963,152,43,3,123,11,3
208964,152,43,4,170,23,0
208965,152,43,20,348,40,9
208966,152,43,48,26,26,0
208967,152,43,49,3,1,0
208968,152,43,21,136,16,13
208969,152,43,22,61,4,2
208970,152,43,23,64,16,9
208971,152,43,24,9,7,0
208972,152,43,43,3,0,0
208973,152,43,6,12,8,2
208974,152,43,89,0,1,0
208975,152,43,90,0,1,0
208976,152,43,26,13,10,11
208977,152,43,38,1,1,1
208978,152,43,57,1,0,0
208979,152,43,80,1,1,0
208980,152,43,9,5,2,0
208981,152,43,27,0,1,0
208982,152,43,103,2,2,1
208983,152,43,10,32,33,9
208984,152,43,44,10,9,1
208985,152,43,71,0,0,1
208986,152,43,29,10,7,4
208987,152,43,12,1,1,0
208988,152,43,39,6,5,2
208989,152,43,30,29,23,1
208990,152,43,31,45,39,1
208991,152,43,32,1,1,0
208992,152,43,40,1,0,0
208993,152,43,33,1,0,0
208994,152,43,66,2,1,0
208995,152,43,14,10,10,9
208996,152,43,45,2,1,0
208997,152,43,70,2,2,0
208998,152,44,1,1,0,0
208999,152,44,2,4,2,0
209000,152,44,17,29,25,6
209001,152,44,18,6,6,0
209002,152,44,19,3,2,0
209003,152,44,3,45,8,0
209004,152,44,47,1,0,0
209005,152,44,4,74,6,0
209006,152,44,20,104,18,1
209007,152,44,48,9,8,0
209008,152,44,49,1,2,0
209009,152,44,21,37,2,2
209010,152,44,22,24,1,1
209011,152,44,23,14,6,0
209012,152,44,24,5,2,0
209013,152,44,43,1,1,0
209014,152,44,6,10,10,5
209015,152,44,26,3,3,2
209016,152,44,10,13,12,1
209017,152,44,44,8,8,1
209018,152,44,29,1,1,1
209019,152,44,30,12,12,0
209020,152,44,31,8,9,0
209021,152,44,32,1,1,0
209022,152,44,14,1,1,1
209023,152,44,70,2,0,0
209024,152,45,59,0,0,1
209025,152,45,54,1,1,1
209026,152,45,1,1,1,0
209027,152,45,2,6,5,1
209028,152,45,46,1,0,0
209029,152,45,42,0,1,0
209030,152,45,17,91,78,25
209031,152,45,18,5,4,2
209032,152,45,68,1,1,0
209033,152,45,19,22,20,2
209034,152,45,3,124,10,1
209035,152,45,47,1,1,0
209036,152,45,4,56,10,5
209037,152,45,20,492,65,10
209038,152,45,48,51,42,0
209039,152,45,65,1,0,0
209040,152,45,49,7,7,7
209041,152,45,21,101,22,24
209042,152,45,22,168,10,15
209043,152,45,23,175,20,14
209044,152,45,24,34,17,5
209045,152,45,6,8,8,5
209046,152,45,26,12,11,15
209047,152,45,57,0,1,0
209048,152,45,9,2,2,1
209049,152,45,103,1,1,0
209050,152,45,10,48,44,10
209051,152,45,44,12,9,0
209052,152,45,29,16,11,6
209053,152,45,39,4,5,3
209054,152,45,30,16,16,1
209055,152,45,31,13,13,0
209056,152,45,32,1,1,0
209057,152,45,40,1,1,1
209058,152,45,33,2,1,0
209059,152,45,14,7,9,14
209060,152,45,45,2,1,0
209061,152,46,54,1,1,2
209062,152,46,1,1,0,0
209063,152,46,2,2,0,0
209064,152,46,46,3,1,0
209065,152,46,17,48,38,12
209066,152,46,18,3,3,0
209067,152,46,19,5,4,0
209068,152,46,3,114,7,1
209069,152,46,47,0,1,0
209070,152,46,4,67,15,0
209071,152,46,20,143,15,2
209072,152,46,48,21,20,0
209073,152,46,65,1,0,0
209074,152,46,21,69,6,5
209075,152,46,22,42,2,2
209076,152,46,23,22,5,2
209077,152,46,24,9,6,0
209078,152,46,6,2,3,0
209079,152,46,26,6,6,6
209080,152,46,8,1,0,0
209081,152,46,80,1,0,0
209082,152,46,27,1,1,1
209083,152,46,103,1,0,0
209084,152,46,10,34,25,5
209085,152,46,44,4,4,0
209086,152,46,29,4,5,1
209087,152,46,39,2,2,1
209088,152,46,30,13,12,0
209089,152,46,31,25,26,1
209090,152,46,32,2,2,1
209091,152,46,55,2,2,0
209092,152,46,33,6,6,0
209093,152,46,14,1,1,1
209094,152,46,45,1,0,0
209095,152,47,41,1,1,0
209096,152,47,1,3,0,0
209097,152,47,2,2,1,0
209098,152,47,42,1,1,1
209099,152,47,17,28,23,12
209100,152,47,18,4,5,1
209101,152,47,19,7,6,0
209102,152,47,3,77,7,1
209103,152,47,47,1,0,0
209104,152,47,4,94,29,0
209105,152,47,20,190,33,12
209106,152,47,48,15,16,0
209107,152,47,21,74,3,1
209108,152,47,22,48,3,0
209109,152,47,23,17,10,2
209110,152,47,24,22,2,2
209111,152,47,6,1,1,1
209112,152,47,83,1,0,0
209113,152,47,26,11,11,9
209114,152,47,27,1,1,1
209115,152,47,10,25,19,5
209116,152,47,44,2,2,0
209117,152,47,29,3,6,1
209118,152,47,12,1,0,0
209119,152,47,96,1,0,0
209120,152,47,39,1,1,1
209121,152,47,30,7,7,1
209122,152,47,31,23,22,0
209123,152,47,33,3,2,0
209124,152,47,14,1,2,1
209125,152,47,45,2,0,0
209126,152,48,1,3,1,0
209127,152,48,2,10,12,2
209128,152,48,46,3,2,0
209129,152,48,17,79,73,29
209130,152,48,18,2,1,0
209131,152,48,19,9,5,1
209132,152,48,3,128,15,0
209133,152,48,47,1,1,0
209134,152,48,4,111,23,0
209135,152,48,60,1,0,0
209136,152,48,20,259,49,10
209137,152,48,48,29,28,0
209138,152,48,49,3,2,0
209139,152,48,21,96,11,11
209140,152,48,22,70,3,2
209141,152,48,23,41,8,9
209142,152,48,24,14,8,1
209143,152,48,43,1,0,0
209144,152,48,6,22,23,21
209145,152,48,93,2,2,0
209146,152,48,26,9,10,9
209147,152,48,80,1,1,0
209148,152,48,9,3,1,0
209149,152,48,27,0,1,0
209150,152,48,10,40,38,9
209151,152,48,44,6,4,1
209152,152,48,29,11,8,5
209153,152,48,12,1,1,1
209154,152,48,39,1,1,1
209155,152,48,30,29,30,0
209156,152,48,31,29,27,1
209157,152,48,40,2,2,1
209158,152,48,55,1,1,0
209159,152,48,33,4,4,0
209160,152,48,14,8,8,8
209161,152,49,54,3,3,4
209162,152,49,41,1,1,2
209163,152,49,1,3,1,0
209164,152,49,2,4,2,0
209165,152,49,17,59,50,12
209166,152,49,18,3,4,1
209167,152,49,19,6,5,0
209168,152,49,3,131,15,0
209169,152,49,47,1,0,0
209170,152,49,4,112,16,0
209171,152,49,20,255,31,5
209172,152,49,48,17,14,0
209173,152,49,49,2,0,0
209174,152,49,21,89,7,3
209175,152,49,22,117,6,3
209176,152,49,23,39,17,10
209177,152,49,24,14,4,1
209178,152,49,5,0,1,0
209179,152,49,36,0,1,0
209180,152,49,25,1,0,0
209181,152,49,6,10,10,8
209182,152,49,26,8,8,7
209183,152,49,63,1,1,0
209184,152,49,9,1,1,0
209185,152,49,10,33,32,8
209186,152,49,44,6,3,0
209187,152,49,29,8,8,3
209188,152,49,39,0,1,0
209189,152,49,30,8,8,0
209190,152,49,31,20,18,2
209191,152,49,33,2,2,0
209192,152,49,66,0,1,0
209193,152,50,2,2,1,1
209194,152,50,46,2,1,0
209195,152,50,42,0,1,0
209196,152,50,17,43,35,12
209197,152,50,19,7,7,0
209198,152,50,3,50,4,1
209199,152,50,47,1,1,0
209200,152,50,4,43,8,0
209201,152,50,20,125,11,1
209202,152,50,48,13,11,0
209203,152,50,21,21,4,3
209204,152,50,22,13,2,1
209205,152,50,23,36,6,5
209206,152,50,24,12,2,0
209207,152,50,6,9,9,10
209208,152,50,26,6,6,7
209209,152,50,8,1,1,0
209210,152,50,9,1,0,0
209211,152,50,10,18,14,5
209212,152,50,44,1,1,0
209213,152,50,29,10,8,3
209214,152,50,12,1,1,1
209215,152,50,30,2,2,0
209216,152,50,31,13,9,0
209217,152,50,33,1,0,0
209218,152,50,14,5,5,7
209219,152,51,54,1,1,5
209220,152,51,17,11,10,1
209221,152,51,18,2,2,0
209222,152,51,3,7,1,0
209223,152,51,47,0,1,0
209224,152,51,4,2,0,0
209225,152,51,20,15,1,0
209226,152,51,21,5,2,2
209227,152,51,22,1,0,0
209228,152,51,23,1,2,3
209229,152,51,5,0,1,0
209230,152,51,26,4,4,4
209231,152,51,10,6,6,0
209232,152,51,44,2,3,0
209233,152,51,29,1,1,0
209234,152,51,31,6,7,0
209235,152,51,32,1,1,0
209236,152,52,2,1,0,0
209237,152,52,17,11,8,2
209238,152,52,19,2,1,0
209239,152,52,3,16,6,0
209240,152,52,4,2,2,0
209241,152,52,60,1,0,0
209242,152,52,20,12,0,0
209243,152,52,48,1,1,0
209244,152,52,21,7,3,3
209245,152,52,22,1,0,0
209246,152,52,23,1,1,1
209247,152,52,24,1,1,0
209248,152,52,6,1,1,0
209249,152,52,26,2,1,1
209250,152,52,10,2,3,0
209251,152,52,44,1,1,0
209252,152,52,29,1,1,0
209253,152,52,39,1,0,0
209254,152,52,30,3,2,0
209255,152,52,31,6,6,1
209256,152,52,53,1,0,0
209257,152,53,17,7,7,3
209258,152,53,19,2,1,0
209259,152,53,3,11,1,0
209260,152,53,4,3,0,0
209261,152,53,20,12,1,0
209262,152,53,48,2,2,0
209263,152,53,21,6,2,0
209264,152,53,22,1,0,0
209265,152,53,5,1,2,0
209266,152,53,6,1,1,0
209267,152,53,103,1,1,0
209268,152,53,10,6,5,1
209269,152,53,44,2,2,0
209270,152,53,30,3,3,0
209271,152,53,31,3,3,0
209272,152,53,32,2,2,0
209273,152,54,17,3,3,0
209274,152,54,19,1,1,0
209275,152,54,3,10,0,0
209276,152,54,4,8,2,0
209277,152,54,20,8,0,0
209278,152,54,21,2,1,1
209279,152,54,22,1,0,0
209280,152,54,24,1,1,0
209281,152,54,6,1,1,1
209282,152,54,38,1,1,0
209283,152,54,27,1,1,0
209284,152,54,10,1,1,1
209285,152,54,44,1,0,0
209286,152,54,30,2,2,0
209287,152,54,32,1,1,0
209288,152,54,33,1,0,0
209289,152,54,14,1,1,1
209290,152,55,1,1,0,0
209291,152,55,2,3,2,0
209292,152,55,46,1,1,0
209293,152,55,17,100,82,31
209294,152,55,18,4,3,1
209295,152,55,19,16,10,0
209296,152,55,3,125,16,1
209297,152,55,47,1,1,0
209298,152,55,4,56,13,0
209299,152,55,20,348,108,22
209300,152,55,48,13,11,0
209301,152,55,49,7,6,1
209302,152,55,21,121,18,29
209303,152,55,22,69,8,10
209304,152,55,23,55,26,23
209305,152,55,24,11,4,0
209306,152,55,43,6,6,0
209307,152,55,36,2,2,2
209308,152,55,6,15,15,11
209309,152,55,93,1,1,0
209310,152,55,26,13,12,10
209311,152,55,7,0,1,0
209312,152,55,8,1,0,0
209313,152,55,80,1,0,0
209314,152,55,27,1,1,0
209315,152,55,103,1,1,0
209316,152,55,10,59,52,10
209317,152,55,44,25,20,0
209318,152,55,28,1,1,0
209319,152,55,29,13,12,7
209320,152,55,39,1,1,0
209321,152,55,30,18,18,0
209322,152,55,31,26,25,0
209323,152,55,40,1,1,0
209324,152,55,33,4,5,0
209325,152,55,14,8,9,10
209326,152,56,1,2,0,0
209327,152,56,2,0,1,0
209328,152,56,17,18,12,5
209329,152,56,19,3,3,0
209330,152,56,3,18,6,0
209331,152,56,4,7,3,0
209332,152,56,20,41,8,1
209333,152,56,48,4,5,0
209334,152,56,21,22,1,1
209335,152,56,22,6,1,1
209336,152,56,23,4,2,2
209337,152,56,24,4,4,0
209338,152,56,6,3,3,1
209339,152,56,26,3,3,3
209340,152,56,9,1,0,0
209341,152,56,10,13,11,0
209342,152,56,44,3,2,0
209343,152,56,29,2,2,2
209344,152,56,30,5,6,0
209345,152,56,31,11,11,1
209346,152,56,32,1,1,0
209347,152,56,55,1,1,0
209348,152,56,33,3,3,0
209349,152,56,14,1,1,3
209350,152,57,17,15,14,2
209351,152,57,19,1,0,0
209352,152,57,3,17,0,0
209353,152,57,4,7,3,0
209354,152,57,20,15,3,0
209355,152,57,48,4,3,0
209356,152,57,21,16,2,2
209357,152,57,22,4,0,0
209358,152,57,23,2,1,0
209359,152,57,6,1,1,1
209360,152,57,9,1,1,0
209361,152,57,103,1,1,0
209362,152,57,10,7,8,0
209363,152,57,44,1,1,0
209364,152,57,29,3,3,1
209365,152,57,39,1,1,0
209366,152,57,30,7,7,0
209367,152,57,31,7,7,0
209368,152,57,32,1,1,0
209369,152,57,14,3,0,0
209370,152,58,1,2,0,0
209371,152,58,17,16,17,4
209372,152,58,18,1,1,0
209373,152,58,19,2,2,0
209374,152,58,3,27,7,2
209375,152,58,4,6,4,0
209376,152,58,20,43,9,0
209377,152,58,48,1,1,0
209378,152,58,49,1,1,0
209379,152,58,21,52,4,4
209380,152,58,22,8,2,2
209381,152,58,24,6,2,0
209382,152,58,36,1,1,0
209383,152,58,6,3,3,0
209384,152,58,26,1,0,0
209385,152,58,9,0,1,0
209386,152,58,10,9,8,3
209387,152,58,44,4,4,0
209388,152,58,29,2,2,2
209389,152,58,30,3,3,1
209390,152,58,31,3,2,0
209391,152,58,32,1,0,0
209392,152,58,33,1,1,0
209393,152,58,14,0,1,0
209394,152,59,2,3,1,1
209395,152,59,17,17,13,2
209396,152,59,19,1,0,0
209397,152,59,3,36,7,2
209398,152,59,47,2,1,0
209399,152,59,4,29,5,0
209400,152,59,20,72,14,1
209401,152,59,48,7,5,0
209402,152,59,49,2,1,0
209403,152,59,21,61,4,8
209404,152,59,22,24,2,0
209405,152,59,23,9,6,6
209406,152,59,24,16,5,2
209407,152,59,43,1,0,0
209408,152,59,5,2,1,0
209409,152,59,36,1,1,1
209410,152,59,6,7,7,6
209411,152,59,52,1,1,1
209412,152,59,26,9,7,5
209413,152,59,38,1,0,0
209414,152,59,9,1,0,0
209415,152,59,103,2,2,0
209416,152,59,10,14,12,4
209417,152,59,44,1,1,0
209418,152,59,39,2,1,0
209419,152,59,30,3,2,1
209420,152,59,31,9,8,0
209421,152,59,32,1,1,0
209422,152,59,33,1,0,0
209423,152,59,14,6,1,1
209424,152,59,70,0,1,0
209425,152,60,54,1,1,1
209426,152,60,2,5,4,1
209427,152,60,17,79,75,29
209428,152,60,18,8,7,4
209429,152,60,19,3,2,0
209430,152,60,3,181,19,1
209431,152,60,47,2,2,0
209432,152,60,4,40,13,3
209433,152,60,20,345,56,10
209434,152,60,48,18,16,1
209435,152,60,65,1,1,0
209436,152,60,49,1,1,0
209437,152,60,21,179,21,17
209438,152,60,22,114,6,5
209439,152,60,23,35,9,7
209440,152,60,24,16,9,0
209441,152,60,43,2,0,0
209442,152,60,5,1,1,0
209443,152,60,6,10,8,8
209444,152,60,26,16,16,15
209445,152,60,57,1,0,0
209446,152,60,80,1,1,0
209447,152,60,9,5,3,2
209448,152,60,27,0,1,1
209449,152,60,103,2,1,0
209450,152,60,10,43,41,9
209451,152,60,44,10,10,0
209452,152,60,29,15,13,6
209453,152,60,12,1,1,1
209454,152,60,39,2,2,1
209455,152,60,30,25,25,0
209456,152,60,31,41,38,1
209457,152,60,32,2,2,0
209458,152,60,33,3,2,0
209459,152,60,14,9,11,13
209460,152,60,81,1,0,0
209461,152,60,70,1,1,0
209462,152,61,54,1,0,0
209463,152,61,1,1,0,0
209464,152,61,2,2,2,1
209465,152,61,17,68,59,19
209466,152,61,18,5,4,1
209467,152,61,19,7,5,0
209468,152,61,3,98,7,1
209469,152,61,47,4,4,0
209470,152,61,4,35,14,3
209471,152,61,20,283,18,8
209472,152,61,48,18,17,0
209473,152,61,65,4,3,0
209474,152,61,75,1,0,0
209475,152,61,49,0,0,1
209476,152,61,21,66,11,12
209477,152,61,22,29,0,0
209478,152,61,23,38,12,12
209479,152,61,24,14,7,2
209480,152,61,6,8,9,6
209481,152,61,26,13,14,10
209482,152,61,38,1,1,2
209483,152,61,57,0,0,1
209484,152,61,9,2,2,0
209485,152,61,27,1,1,0
209486,152,61,103,1,1,2
209487,152,61,10,28,28,8
209488,152,61,44,9,9,0
209489,152,61,29,12,7,8
209490,152,61,39,2,2,1
209491,152,61,30,29,30,1
209492,152,61,31,22,21,1
209493,152,61,33,3,2,0
209494,152,61,66,2,2,0
209495,152,61,14,6,9,7
209496,152,61,45,1,1,0
209497,152,61,86,1,1,1
209498,152,61,70,2,0,0
209499,152,62,54,3,3,1
209500,152,62,1,3,4,1
209501,152,62,2,11,4,0
209502,152,62,17,127,102,25
209503,152,62,18,10,10,5
209504,152,62,19,17,12,0
209505,152,62,3,240,35,12
209506,152,62,47,1,1,0
209507,152,62,4,151,33,3
209508,152,62,60,1,0,0
209509,152,62,20,982,109,36
209510,152,62,48,12,10,0
209511,152,62,49,3,2,1
209512,152,62,21,157,26,30
209513,152,62,22,237,6,10
209514,152,62,23,66,23,28
209515,152,62,24,19,10,0
209516,152,62,43,3,1,0
209517,152,62,6,17,16,11
209518,152,62,26,38,38,37
209519,152,62,38,1,1,1
209520,152,62,7,1,1,0
209521,152,62,8,2,2,0
209522,152,62,9,3,1,0
209523,152,62,27,0,1,1
209524,152,62,103,4,2,0
209525,152,62,10,53,43,6
209526,152,62,44,8,5,0
209527,152,62,29,17,13,14
209528,152,62,12,1,1,1
209529,152,62,13,1,1,1
209530,152,62,39,7,7,3
209531,152,62,30,39,36,6
209532,152,62,31,69,59,8
209533,152,62,32,3,3,2
209534,152,62,33,3,3,0
209535,152,62,14,11,13,15
209536,152,62,45,3,2,3
209537,152,62,70,1,0,0
209538,164,1,120,1,0,0
209539,164,1,1,26,2,0
209540,164,1,2,11,2,0
209541,164,1,42,5,1,0
209542,164,1,18,2,1,0
209543,164,1,69,1,0,0
209544,164,1,3,7,0,0
209545,164,1,4,6467,329,0
209546,164,1,60,20,4,0
209547,164,1,5,2,1,0
209548,164,1,6,2,2,0
209549,164,1,9,88,9,0
209550,164,1,10,68,13,0
209551,164,1,44,32,9,0
209552,164,1,29,2,0,0
209553,164,1,12,2,1,0
209554,164,1,102,21,4,0
209555,164,2,1,2,0,0
209556,164,2,2,5,6,1
209557,164,2,42,1,0,0
209558,164,2,17,40,37,2
209559,164,2,18,13,13,10
209560,164,2,19,5,2,0
209561,164,2,3,57,5,0
209562,164,2,4,27,8,3
209563,164,2,20,111,23,1
209564,164,2,48,13,14,0
209565,164,2,21,58,9,6
209566,164,2,22,17,3,3
209567,164,2,23,20,9,6
209568,164,2,24,7,1,0
209569,164,2,36,1,1,0
209570,164,2,6,8,8,7
209571,164,2,26,6,6,9
209572,164,2,103,1,1,0
209573,164,2,10,17,18,6
209574,164,2,44,2,3,0
209575,164,2,28,2,2,1
209576,164,2,29,7,7,1
209577,164,2,96,1,1,1
209578,164,2,39,2,1,0
209579,164,2,30,20,14,0
209580,164,2,31,16,15,0
209581,164,2,32,3,4,1
209582,164,2,40,0,1,0
209583,164,2,33,1,1,0
209584,164,2,14,3,1,1
209585,164,2,45,1,0,0
209586,164,3,41,0,1,0
209587,164,3,2,1,0,0
209588,164,3,17,27,22,4
209589,164,3,18,14,16,11
209590,164,3,19,3,2,0
209591,164,3,3,43,7,0
209592,164,3,4,14,7,1
209593,164,3,20,91,7,1
209594,164,3,48,11,8,0
209595,164,3,21,48,9,10
209596,164,3,22,22,3,3
209597,164,3,23,12,3,4
209598,164,3,24,5,2,3
209599,164,3,6,7,8,5
209600,164,3,26,7,7,9
209601,164,3,80,1,1,0
209602,164,3,9,1,0,0
209603,164,3,10,16,15,2
209604,164,3,44,2,1,0
209605,164,3,28,2,3,4
209606,164,3,29,3,3,1
209607,164,3,39,0,0,1
209608,164,3,30,24,20,1
209609,164,3,31,11,12,0
209610,164,3,32,3,3,0
209611,164,3,55,1,1,0
209612,164,3,33,4,3,0
209613,164,3,66,1,0,0
209614,164,3,14,3,2,1
209615,164,4,2,0,1,0
209616,164,4,17,35,36,2
209617,164,4,18,29,31,14
209618,164,4,19,8,6,0
209619,164,4,3,95,17,2
209620,164,4,4,27,8,0
209621,164,4,20,161,45,6
209622,164,4,48,16,16,0
209623,164,4,49,2,2,1
209624,164,4,21,73,8,7
209625,164,4,22,23,1,2
209626,164,4,23,17,10,10
209627,164,4,24,11,2,0
209628,164,4,6,7,8,4
209629,164,4,26,17,17,17
209630,164,4,38,2,0,0
209631,164,4,27,2,2,2
209632,164,4,10,28,28,6
209633,164,4,44,1,2,0
209634,164,4,29,8,7,5
209635,164,4,11,1,1,0
209636,164,4,30,14,13,0
209637,164,4,31,28,26,0
209638,164,4,32,1,2,0
209639,164,4,33,4,4,0
209640,164,4,14,5,4,3
209641,164,4,45,1,2,1
209642,164,5,17,5,4,0
209643,164,5,18,2,2,0
209644,164,5,19,2,0,0
209645,164,5,3,4,0,0
209646,164,5,47,1,0,0
209647,164,5,4,2,0,0
209648,164,5,20,5,0,0
209649,164,5,21,9,2,4
209650,164,5,22,1,1,1
209651,164,5,6,1,1,1
209652,164,5,57,1,0,0
209653,164,5,10,1,1,0
209654,164,5,44,1,1,1
209655,164,5,28,1,1,1
209656,164,5,30,3,3,0
209657,164,5,31,1,1,0
